timestamp,hour_of_day,month,day_of_year,cloud_cover_pct,shortwave_radiation_wm2,direct_radiation_wm2,temperature_c,solar_generation_kw
2025-11-04 01:00:00,1,11,308,34.07,0.0,0.0,10.85,0.0
2025-11-04 02:00:00,2,11,308,17.69,0.0,0.0,9.96,0.0
2025-11-04 03:00:00,3,11,308,43.19,0.0,0.0,12.47,0.0
2025-11-04 04:00:00,4,11,308,86.74,0.0,0.0,11.89,0.0
2025-11-04 05:00:00,5,11,308,49.56,0.0,0.0,11.35,0.0
2025-11-04 06:00:00,6,11,308,24.39,0.0,0.0,13.37,0.0
2025-11-04 07:00:00,7,11,308,0.0,258.82,258.82,16.72,20.56
2025-11-04 08:00:00,8,11,308,11.85,455.56,401.57,17.26,37.66
2025-11-04 09:00:00,9,11,308,27.53,561.13,406.67,17.72,43.55
2025-11-04 10:00:00,10,11,308,50.3,539.3,268.01,24.38,44.3
2025-11-04 11:00:00,11,11,308,38.34,688.17,424.32,22.49,55.27
2025-11-04 12:00:00,12,11,308,42.2,683.53,395.11,25.56,53.97
2025-11-04 13:00:00,13,11,308,12.47,875.59,766.4,24.04,72.52
2025-11-04 14:00:00,14,11,308,47.44,557.87,293.2,31.33,43.96
2025-11-04 15:00:00,15,11,308,70.43,333.6,98.65,29.2,28.24
2025-11-04 16:00:00,16,11,308,28.09,394.64,283.77,31.61,32.06
2025-11-04 17:00:00,17,11,308,84.55,94.7,14.63,31.82,6.63
2025-11-04 18:00:00,18,11,308,49.6,0.0,0.0,26.75,0.38
2025-11-04 19:00:00,19,11,308,61.49,0.0,0.0,20.34,0.0
2025-11-04 20:00:00,20,11,308,3.36,0.0,0.0,19.61,0.0
2025-11-04 21:00:00,21,11,308,11.3,0.0,0.0,17.24,0.0
2025-11-04 22:00:00,22,11,308,1.11,0.0,0.0,16.66,0.0
2025-11-04 23:00:00,23,11,308,29.06,0.0,0.0,12.45,0.0
2025-11-05 00:00:00,0,11,309,51.95,0.0,0.0,10.95,0.0
2025-11-05 01:00:00,1,11,309,6.09,0.0,0.0,9.93,0.0
2025-11-05 02:00:00,2,11,309,47.5,0.0,0.0,7.64,0.0
2025-11-05 03:00:00,3,11,309,33.26,0.0,0.0,8.63,0.0
2025-11-05 04:00:00,4,11,309,40.28,0.0,0.0,11.71,0.0
2025-11-05 05:00:00,5,11,309,48.08,0.0,0.0,6.83,0.0
2025-11-05 06:00:00,6,11,309,0.0,0.0,0.0,15.92,0.0
2025-11-05 07:00:00,7,11,309,27.03,206.34,150.56,14.99,18.89
2025-11-05 08:00:00,8,11,309,22.59,415.28,321.47,18.77,33.61
2025-11-05 09:00:00,9,11,309,49.13,446.56,227.18,23.84,36.43
2025-11-05 10:00:00,10,11,309,9.68,803.13,725.37,19.86,62.81
2025-11-05 11:00:00,11,11,309,39.45,680.14,411.84,24.38,55.28
2025-11-05 12:00:00,12,11,309,14.77,889.21,757.86,24.78,73.94
2025-11-05 13:00:00,13,11,309,30.03,748.4,523.67,27.38,58.45
2025-11-05 14:00:00,14,11,309,52.33,526.16,250.85,28.75,40.51
2025-11-05 15:00:00,15,11,309,29.22,552.16,390.83,34.11,41.06
2025-11-05 16:00:00,16,11,309,44.89,331.67,182.8,31.92,24.8
2025-11-05 17:00:00,17,11,309,65.9,130.9,44.64,25.94,9.99
2025-11-05 18:00:00,18,11,309,0.0,0.0,0.0,27.31,0.25
2025-11-05 19:00:00,19,11,309,11.31,0.0,0.0,21.53,0.0
2025-11-05 20:00:00,20,11,309,19.33,0.0,0.0,21.72,0.0
2025-11-05 21:00:00,21,11,309,39.19,0.0,0.0,18.38,0.0
2025-11-05 22:00:00,22,11,309,62.35,0.0,0.0,15.43,0.0
2025-11-05 23:00:00,23,11,309,23.15,0.0,0.0,16.72,0.0
2025-11-06 00:00:00,0,11,310,34.13,0.0,0.0,18.12,0.0
2025-11-06 01:00:00,1,11,310,42.63,0.0,0.0,8.11,0.0
2025-11-06 02:00:00,2,11,310,24.32,0.0,0.0,11.99,0.0
2025-11-06 03:00:00,3,11,310,0.0,0.0,0.0,9.63,0.0
2025-11-06 04:00:00,4,11,310,54.78,0.0,0.0,11.64,0.0
2025-11-06 05:00:00,5,11,310,27.06,0.0,0.0,10.94,0.0
2025-11-06 06:00:00,6,11,310,42.13,0.0,0.0,10.2,0.0
2025-11-06 07:00:00,7,11,310,37.45,186.12,116.42,18.5,14.55
2025-11-06 08:00:00,8,11,310,41.73,343.52,200.18,15.64,26.95
2025-11-06 09:00:00,9,11,310,31.49,540.09,370.0,17.15,42.19
2025-11-06 10:00:00,10,11,310,51.2,533.5,260.38,23.31,42.11
2025-11-06 11:00:00,11,11,310,64.16,501.14,179.62,22.57,40.02
2025-11-06 12:00:00,12,11,310,42.2,683.47,395.02,27.09,53.55
2025-11-06 13:00:00,13,11,310,24.6,787.74,593.98,28.5,62.83
2025-11-06 14:00:00,14,11,310,17.15,754.65,625.25,31.72,60.46
2025-11-06 15:00:00,15,11,310,16.87,617.62,513.4,32.46,47.9
2025-11-06 16:00:00,16,11,310,38.41,355.94,219.21,30.19,27.63
2025-11-06 17:00:00,17,11,310,22.53,215.08,166.62,30.49,16.27
2025-11-06 18:00:00,18,11,310,40.1,0.0,0.0,23.75,0.0
2025-11-06 19:00:00,19,11,310,62.26,0.0,0.0,23.37,0.0
2025-11-06 20:00:00,20,11,310,40.47,0.0,0.0,24.76,0.0
2025-11-06 21:00:00,21,11,310,18.12,0.0,0.0,18.49,0.0
2025-11-06 22:00:00,22,11,310,36.79,0.0,0.0,17.74,0.0
2025-11-06 23:00:00,23,11,310,36.58,0.0,0.0,18.12,0.0
2025-11-07 00:00:00,0,11,311,85.46,0.0,0.0,12.05,0.0
2025-11-07 01:00:00,1,11,311,43.99,0.0,0.0,11.31,0.0
2025-11-07 02:00:00,2,11,311,11.62,0.0,0.0,11.73,0.0
2025-11-07 03:00:00,3,11,311,100.0,0.0,0.0,9.66,0.0
2025-11-07 04:00:00,4,11,311,4.9,0.0,0.0,10.9,0.0
2025-11-07 05:00:00,5,11,311,21.82,0.0,0.0,11.34,0.0
2025-11-07 06:00:00,6,11,311,16.53,0.0,0.0,12.61,0.0
2025-11-07 07:00:00,7,11,311,37.56,185.91,116.08,15.42,14.01
2025-11-07 08:00:00,8,11,311,27.83,395.64,285.54,16.07,29.96
2025-11-07 09:00:00,9,11,311,5.36,678.69,642.32,21.35,53.42
2025-11-07 10:00:00,10,11,311,44.83,574.82,317.1,25.08,45.55
2025-11-07 11:00:00,11,11,311,58.14,544.75,228.05,22.14,44.32
2025-11-07 12:00:00,12,11,311,21.59,838.11,657.2,29.89,64.33
2025-11-07 13:00:00,13,11,311,13.82,865.83,746.19,29.26,68.64
2025-11-07 14:00:00,14,11,311,55.97,502.52,221.28,32.2,39.89
2025-11-07 15:00:00,15,11,311,17.04,616.71,511.6,27.28,49.36
2025-11-07 16:00:00,16,11,311,35.49,366.9,236.68,30.85,27.6
2025-11-07 17:00:00,17,11,311,28.1,204.27,146.86,27.64,17.01
2025-11-07 18:00:00,18,11,311,10.65,0.0,0.0,23.07,3.68
2025-11-07 19:00:00,19,11,311,38.99,0.0,0.0,25.66,0.0
2025-11-07 20:00:00,20,11,311,50.95,0.0,0.0,22.14,0.0
2025-11-07 21:00:00,21,11,311,33.75,0.0,0.0,19.39,0.0
2025-11-07 22:00:00,22,11,311,28.83,0.0,0.0,17.07,0.0
2025-11-07 23:00:00,23,11,311,23.19,0.0,0.0,13.73,0.0
2025-11-08 00:00:00,0,11,312,30.63,0.0,0.0,16.11,0.0
2025-11-08 01:00:00,1,11,312,42.0,0.0,0.0,11.91,0.0
2025-11-08 02:00:00,2,11,312,45.85,0.0,0.0,9.33,0.0
2025-11-08 03:00:00,3,11,312,45.77,0.0,0.0,9.21,0.0
2025-11-08 04:00:00,4,11,312,31.24,0.0,0.0,9.25,0.0
2025-11-08 05:00:00,5,11,312,42.95,0.0,0.0,13.26,0.0
2025-11-08 06:00:00,6,11,312,21.92,0.0,0.0,15.13,0.0
2025-11-08 07:00:00,7,11,312,16.65,226.51,188.8,17.13,18.39
2025-11-08 08:00:00,8,11,312,0.0,500.0,500.0,17.4,41.15
2025-11-08 09:00:00,9,11,312,56.73,406.26,175.8,22.42,32.25
2025-11-08 10:00:00,10,11,312,17.17,754.5,624.94,23.15,58.87
2025-11-08 11:00:00,11,11,312,60.12,530.38,211.51,22.59,42.95
2025-11-08 12:00:00,12,11,312,36.08,729.38,466.21,26.45,58.87
2025-11-08 13:00:00,13,11,312,53.15,580.89,272.16,27.85,45.11
2025-11-08 14:00:00,14,11,312,14.61,771.13,658.46,30.23,59.55
2025-11-08 15:00:00,15,11,312,51.9,431.87,207.73,31.89,33.56
2025-11-08 16:00:00,16,11,312,29.82,388.16,272.4,28.82,31.05
2025-11-08 17:00:00,17,11,312,53.62,154.74,71.77,25.46,12.22
2025-11-08 18:00:00,18,11,312,32.69,0.0,0.0,26.59,0.0
2025-11-08 19:00:00,19,11,312,31.02,0.0,0.0,28.81,0.0
2025-11-08 20:00:00,20,11,312,29.83,0.0,0.0,23.5,0.0
2025-11-08 21:00:00,21,11,312,21.27,0.0,0.0,21.0,0.0
2025-11-08 22:00:00,22,11,312,20.1,0.0,0.0,16.54,0.0
2025-11-08 23:00:00,23,11,312,39.07,0.0,0.0,15.65,0.0
2025-11-09 00:00:00,0,11,313,44.05,0.0,0.0,9.56,0.0
2025-11-09 01:00:00,1,11,313,19.93,0.0,0.0,9.37,0.0
2025-11-09 02:00:00,2,11,313,33.88,0.0,0.0,9.1,0.0
2025-11-09 03:00:00,3,11,313,55.75,0.0,0.0,12.02,0.0
2025-11-09 04:00:00,4,11,313,46.38,0.0,0.0,7.85,0.0
2025-11-09 05:00:00,5,11,313,43.64,0.0,0.0,9.86,0.0
2025-11-09 06:00:00,6,11,313,59.62,0.0,0.0,8.95,0.0
2025-11-09 07:00:00,7,11,313,32.64,195.46,131.67,13.22,15.33
2025-11-09 08:00:00,8,11,313,42.42,340.94,196.33,19.27,27.04
2025-11-09 09:00:00,9,11,313,25.44,572.21,426.66,19.88,46.14
2025-11-09 10:00:00,10,11,313,19.01,742.53,601.35,20.28,59.4
2025-11-09 11:00:00,11,11,313,0.0,965.93,965.93,24.1,79.22
2025-11-09 12:00:00,12,11,313,11.1,916.71,814.92,31.58,71.6
2025-11-09 13:00:00,13,11,313,17.77,837.18,688.4,27.17,66.52
2025-11-09 14:00:00,14,11,313,36.38,629.74,400.64,28.31,48.53
2025-11-09 15:00:00,15,11,313,62.22,377.12,142.46,30.63,27.72
2025-11-09 16:00:00,16,11,313,14.13,447.0,383.82,31.19,34.37
2025-11-09 17:00:00,17,11,313,0.0,258.82,258.82,25.52,21.84
2025-11-09 18:00:00,18,11,313,6.01,0.0,0.0,28.08,0.0
2025-11-09 19:00:00,19,11,313,37.49,0.0,0.0,26.02,0.0
2025-11-09 20:00:00,20,11,313,9.18,0.0,0.0,19.69,0.0
2025-11-09 21:00:00,21,11,313,46.26,0.0,0.0,14.76,0.0
2025-11-09 22:00:00,22,11,313,27.57,0.0,0.0,17.35,0.0
2025-11-09 23:00:00,23,11,313,3.71,0.0,0.0,15.92,0.0
2025-11-10 00:00:00,0,11,314,38.96,0.0,0.0,12.73,0.0
2025-11-10 01:00:00,1,11,314,28.54,0.0,0.0,11.05,0.0
2025-11-10 02:00:00,2,11,314,0.0,0.0,0.0,9.0,0.0
2025-11-10 03:00:00,3,11,314,30.51,0.0,0.0,13.56,0.0
2025-11-10 04:00:00,4,11,314,41.75,0.0,0.0,14.44,0.0
2025-11-10 05:00:00,5,11,314,72.82,0.0,0.0,12.1,0.0
2025-11-10 06:00:00,6,11,314,52.94,0.0,0.0,13.06,0.0
2025-11-10 07:00:00,7,11,314,3.58,251.86,242.84,14.67,19.43
2025-11-10 08:00:00,8,11,314,11.71,456.1,402.71,17.39,35.52
2025-11-10 09:00:00,9,11,314,51.86,432.08,208.01,17.13,33.21
2025-11-10 10:00:00,10,11,314,32.59,654.37,441.13,23.72,52.33
2025-11-10 11:00:00,11,11,314,15.35,854.73,723.53,26.81,69.05
2025-11-10 12:00:00,12,11,314,28.23,788.31,565.81,29.2,61.33
2025-11-10 13:00:00,13,11,314,41.24,667.18,392.06,27.11,53.61
2025-11-10 14:00:00,14,11,314,14.24,773.53,663.38,28.52,61.01
2025-11-10 15:00:00,15,11,314,5.66,677.11,638.82,31.8,51.44
2025-11-10 16:00:00,16,11,314,50.69,309.9,152.8,29.8,24.56
2025-11-10 17:00:00,17,11,314,41.08,179.08,105.51,26.01,13.96
2025-11-10 18:00:00,18,11,314,8.99,0.0,0.0,28.82,0.0
2025-11-10 19:00:00,19,11,314,29.04,0.0,0.0,26.32,0.0
2025-11-10 20:00:00,20,11,314,28.31,0.0,0.0,19.02,0.0
2025-11-10 21:00:00,21,11,314,57.21,0.0,0.0,22.89,0.0
2025-11-10 22:00:00,22,11,314,61.88,0.0,0.0,18.33,0.0
2025-11-10 23:00:00,23,11,314,38.5,0.0,0.0,14.02,0.0
2025-11-11 00:00:00,0,11,315,33.47,0.0,0.0,12.85,0.0
2025-11-11 01:00:00,1,11,315,12.49,0.0,0.0,15.29,0.0
2025-11-11 02:00:00,2,11,315,14.64,0.0,0.0,12.54,0.0
2025-11-11 03:00:00,3,11,315,25.59,0.0,0.0,11.86,0.0
2025-11-11 04:00:00,4,11,315,25.91,0.0,0.0,6.32,0.0
2025-11-11 05:00:00,5,11,315,68.01,0.0,0.0,10.55,0.0
2025-11-11 06:00:00,6,11,315,47.87,0.0,0.0,16.48,0.0
2025-11-11 07:00:00,7,11,315,30.6,199.43,138.41,16.01,16.12
2025-11-11 08:00:00,8,11,315,37.22,360.41,226.26,19.96,28.9
2025-11-11 09:00:00,9,11,315,44.36,471.83,262.51,25.05,37.94
2025-11-11 10:00:00,10,11,315,52.76,523.35,247.24,20.71,41.31
2025-11-11 11:00:00,11,11,315,37.04,697.61,439.24,23.81,57.26
2025-11-11 12:00:00,12,11,315,26.85,798.65,584.24,27.68,64.14
2025-11-11 13:00:00,13,11,315,32.41,731.17,494.23,28.46,56.83
2025-11-11 14:00:00,14,11,315,62.1,462.64,175.32,30.64,33.81
2025-11-11 15:00:00,15,11,315,47.32,456.14,240.28,28.95,36.97
2025-11-11 16:00:00,16,11,315,0.0,500.0,500.0,30.37,37.17
2025-11-11 17:00:00,17,11,315,0.0,258.82,258.82,26.2,21.85
2025-11-11 18:00:00,18,11,315,28.95,0.0,0.0,26.71,0.0
2025-11-11 19:00:00,19,11,315,32.36,0.0,0.0,25.61,0.0
2025-11-11 20:00:00,20,11,315,31.42,0.0,0.0,20.09,0.0
2025-11-11 21:00:00,21,11,315,25.99,0.0,0.0,21.0,0.0
2025-11-11 22:00:00,22,11,315,0.0,0.0,0.0,18.09,0.0
2025-11-11 23:00:00,23,11,315,11.18,0.0,0.0,13.47,0.0
2025-11-12 00:00:00,0,11,316,24.15,0.0,0.0,10.61,0.0
2025-11-12 01:00:00,1,11,316,13.16,0.0,0.0,10.01,0.0
2025-11-12 02:00:00,2,11,316,0.79,0.0,0.0,9.59,0.0
2025-11-12 03:00:00,3,11,316,55.08,0.0,0.0,10.3,0.0
2025-11-12 04:00:00,4,11,316,17.62,0.0,0.0,10.49,0.0
2025-11-12 05:00:00,5,11,316,47.73,0.0,0.0,9.45,0.0
2025-11-12 06:00:00,6,11,316,14.09,0.0,0.0,10.54,0.0
2025-11-12 07:00:00,7,11,316,41.83,177.63,103.33,16.59,13.56
2025-11-12 08:00:00,8,11,316,12.23,454.15,398.63,20.5,36.39
2025-11-12 09:00:00,9,11,316,14.05,632.61,543.75,20.41,50.37
2025-11-12 10:00:00,10,11,316,20.0,736.15,588.96,24.95,57.59
2025-11-12 11:00:00,11,11,316,56.05,559.86,246.04,27.13,42.21
2025-11-12 12:00:00,12,11,316,35.4,734.47,474.44,30.4,58.83
2025-11-12 13:00:00,13,11,316,14.52,860.71,735.7,28.23,67.18
2025-11-12 14:00:00,14,11,316,18.32,747.01,610.13,31.12,56.59
2025-11-12 15:00:00,15,11,316,28.93,553.66,393.47,26.63,44.47
2025-11-12 16:00:00,16,11,316,30.86,384.26,265.66,31.7,31.17
2025-11-12 17:00:00,17,11,316,0.0,258.82,258.82,27.13,22.01
2025-11-12 18:00:00,18,11,316,42.21,0.0,0.0,25.55,0.0
2025-11-12 19:00:00,19,11,316,17.14,0.0,0.0,23.6,0.0
2025-11-12 20:00:00,20,11,316,4.35,0.0,0.0,24.02,0.0
2025-11-12 21:00:00,21,11,316,6.12,0.0,0.0,15.68,0.0
2025-11-12 22:00:00,22,11,316,35.66,0.0,0.0,16.44,0.0
2025-11-12 23:00:00,23,11,316,26.22,0.0,0.0,10.74,0.0
2025-11-13 00:00:00,0,11,317,33.93,0.0,0.0,12.51,0.0
2025-11-13 01:00:00,1,11,317,18.24,0.0,0.0,9.11,0.0
2025-11-13 02:00:00,2,11,317,13.67,0.0,0.0,15.42,0.0
2025-11-13 03:00:00,3,11,317,39.28,0.0,0.0,10.58,0.0
2025-11-13 04:00:00,4,11,317,16.09,0.0,0.0,8.74,0.0
2025-11-13 05:00:00,5,11,317,25.66,0.0,0.0,11.64,0.0
2025-11-13 06:00:00,6,11,317,31.57,0.0,0.0,14.16,0.0
2025-11-13 07:00:00,7,11,317,15.23,229.26,194.35,14.04,17.5
2025-11-13 08:00:00,8,11,317,45.62,328.92,178.87,19.01,26.78
2025-11-13 09:00:00,9,11,317,42.39,482.32,277.89,18.37,38.81
2025-11-13 10:00:00,10,11,317,38.31,617.18,380.72,23.01,48.01
2025-11-13 11:00:00,11,11,317,0.0,965.93,965.93,22.57,77.34
2025-11-13 12:00:00,12,11,317,44.7,664.75,367.61,26.5,54.45
2025-11-13 13:00:00,13,11,317,34.92,712.95,463.98,28.95,56.34
2025-11-13 14:00:00,14,11,317,6.93,821.02,764.12,27.91,63.6
2025-11-13 15:00:00,15,11,317,15.33,625.8,529.85,30.73,49.18
2025-11-13 16:00:00,16,11,317,8.88,466.72,425.3,31.25,36.59
2025-11-13 17:00:00,17,11,317,15.91,227.94,191.68,22.71,20.31
2025-11-13 18:00:00,18,11,317,20.72,0.0,0.0,27.68,0.0
2025-11-13 19:00:00,19,11,317,13.71,0.0,0.0,23.07,0.0
2025-11-13 20:00:00,20,11,317,27.21,0.0,0.0,22.04,0.0
2025-11-13 21:00:00,21,11,317,0.0,0.0,0.0,22.38,0.0
2025-11-13 22:00:00,22,11,317,6.08,0.0,0.0,15.6,0.0
2025-11-13 23:00:00,23,11,317,42.64,0.0,0.0,19.88,0.0
2025-11-14 00:00:00,0,11,318,25.12,0.0,0.0,13.31,0.0
2025-11-14 01:00:00,1,11,318,24.99,0.0,0.0,10.56,0.0
2025-11-14 02:00:00,2,11,318,43.51,0.0,0.0,11.16,0.0
2025-11-14 03:00:00,3,11,318,37.3,0.0,0.0,9.02,0.0
2025-11-14 04:00:00,4,11,318,17.94,0.0,0.0,13.1,0.0
2025-11-14 05:00:00,5,11,318,17.95,0.0,0.0,10.04,0.0
2025-11-14 06:00:00,6,11,318,29.46,0.0,0.0,13.54,0.0
2025-11-14 07:00:00,7,11,318,32.45,195.83,132.28,11.95,16.82
2025-11-14 08:00:00,8,11,318,25.14,405.71,303.7,18.23,33.03
2025-11-14 09:00:00,9,11,318,37.62,507.61,316.65,21.12,41.47
2025-11-14 10:00:00,10,11,318,38.24,617.64,381.45,23.8,50.97
2025-11-14 11:00:00,11,11,318,31.7,736.26,502.85,27.95,57.04
2025-11-14 12:00:00,12,11,318,20.03,849.81,679.63,32.25,66.21
2025-11-14 13:00:00,13,11,318,0.0,965.93,965.93,27.3,77.1
2025-11-14 14:00:00,14,11,318,32.5,654.92,442.07,30.81,51.59
2025-11-14 15:00:00,15,11,318,13.77,634.09,546.79,30.12,49.65
2025-11-14 16:00:00,16,11,318,23.36,412.39,316.04,30.89,32.95
2025-11-14 17:00:00,17,11,318,19.41,221.13,178.2,29.29,17.33
2025-11-14 18:00:00,18,11,318,69.56,0.0,0.0,29.41,0.0
2025-11-14 19:00:00,19,11,318,39.03,0.0,0.0,25.07,0.0
2025-11-14 20:00:00,20,11,318,39.78,0.0,0.0,22.25,0.0
2025-11-14 21:00:00,21,11,318,47.2,0.0,0.0,19.81,0.0
2025-11-14 22:00:00,22,11,318,69.51,0.0,0.0,12.42,0.0
2025-11-14 23:00:00,23,11,318,14.55,0.0,0.0,15.63,0.0
2025-11-15 00:00:00,0,11,319,28.92,0.0,0.0,11.01,0.0
2025-11-15 01:00:00,1,11,319,21.61,0.0,0.0,11.35,0.0
2025-11-15 02:00:00,2,11,319,20.53,0.0,0.0,11.91,0.0
2025-11-15 03:00:00,3,11,319,32.11,0.0,0.0,9.84,0.0
2025-11-15 04:00:00,4,11,319,5.8,0.0,0.0,8.39,0.0
2025-11-15 05:00:00,5,11,319,18.56,0.0,0.0,13.22,0.0
2025-11-15 06:00:00,6,11,319,51.1,0.0,0.0,11.76,0.0
2025-11-15 07:00:00,7,11,319,54.11,153.79,70.58,12.43,12.29
2025-11-15 08:00:00,8,11,319,57.61,283.95,120.36,16.82,23.25
2025-11-15 09:00:00,9,11,319,11.68,645.18,569.85,18.55,51.2
2025-11-15 10:00:00,10,11,319,55.49,505.62,225.07,23.09,39.55
2025-11-15 11:00:00,11,11,319,26.07,777.04,574.45,23.66,60.65
2025-11-15 12:00:00,12,11,319,6.83,948.78,883.98,27.86,75.71
2025-11-15 13:00:00,13,11,319,28.9,756.53,537.86,29.67,60.61
2025-11-15 14:00:00,14,11,319,40.59,602.36,357.84,28.48,48.33
2025-11-15 15:00:00,15,11,319,58.03,399.37,167.62,28.65,30.8
2025-11-15 16:00:00,16,11,319,7.24,472.86,438.64,28.44,38.89
2025-11-15 17:00:00,17,11,319,41.61,178.04,103.96,28.91,15.48
2025-11-15 18:00:00,18,11,319,27.28,0.0,0.0,25.97,0.0
2025-11-15 19:00:00,19,11,319,22.49,0.0,0.0,26.57,0.0
2025-11-15 20:00:00,20,11,319,34.66,0.0,0.0,25.22,0.0
2025-11-15 21:00:00,21,11,319,40.23,0.0,0.0,22.18,0.0
2025-11-15 22:00:00,22,11,319,27.52,0.0,0.0,16.44,0.0
2025-11-15 23:00:00,23,11,319,23.31,0.0,0.0,17.12,0.0
2025-11-16 00:00:00,0,11,320,28.53,0.0,0.0,11.48,0.0
2025-11-16 01:00:00,1,11,320,38.26,0.0,0.0,15.27,0.0
2025-11-16 02:00:00,2,11,320,90.13,0.0,0.0,10.87,0.0
2025-11-16 03:00:00,3,11,320,50.17,0.0,0.0,8.79,0.0
2025-11-16 04:00:00,4,11,320,73.38,0.0,0.0,11.93,0.0
2025-11-16 05:00:00,5,11,320,26.25,0.0,0.0,14.9,0.0
2025-11-16 06:00:00,6,11,320,68.32,0.0,0.0,13.44,0.0
2025-11-16 07:00:00,7,11,320,38.04,184.97,114.6,18.1,15.25
2025-11-16 08:00:00,8,11,320,5.88,477.97,449.88,17.32,37.83
2025-11-16 09:00:00,9,11,320,61.92,378.72,144.21,22.59,31.39
2025-11-16 10:00:00,10,11,320,30.29,669.3,466.59,21.6,54.24
2025-11-16 11:00:00,11,11,320,0.0,965.93,965.93,25.18,76.24
2025-11-16 12:00:00,12,11,320,56.52,576.1,250.49,28.69,44.96
2025-11-16 13:00:00,13,11,320,39.74,678.03,408.58,27.13,54.75
2025-11-16 14:00:00,14,11,320,22.93,717.06,552.6,28.5,54.63
2025-11-16 15:00:00,15,11,320,32.15,536.6,364.08,29.98,42.75
2025-11-16 16:00:00,16,11,320,38.23,356.65,220.32,29.09,27.86
2025-11-16 17:00:00,17,11,320,35.16,190.56,123.56,29.98,15.39
2025-11-16 18:00:00,18,11,320,53.27,0.0,0.0,24.63,0.0
2025-11-16 19:00:00,19,11,320,24.56,0.0,0.0,23.37,0.0
2025-11-16 20:00:00,20,11,320,12.17,0.0,0.0,22.76,0.0
2025-11-16 21:00:00,21,11,320,48.76,0.0,0.0,22.4,0.0
2025-11-16 22:00:00,22,11,320,42.75,0.0,0.0,18.71,0.0
2025-11-16 23:00:00,23,11,320,0.0,0.0,0.0,18.24,0.0
2025-11-17 00:00:00,0,11,321,59.82,0.0,0.0,9.59,0.0
2025-11-17 01:00:00,1,11,321,36.48,0.0,0.0,10.71,0.0
2025-11-17 02:00:00,2,11,321,38.23,0.0,0.0,10.1,0.0
2025-11-17 03:00:00,3,11,321,8.97,0.0,0.0,8.34,0.0
2025-11-17 04:00:00,4,11,321,24.85,0.0,0.0,8.37,0.0
2025-11-17 05:00:00,5,11,321,10.77,0.0,0.0,7.89,0.0
2025-11-17 06:00:00,6,11,321,33.53,0.0,0.0,15.66,0.0
2025-11-17 07:00:00,7,11,321,25.69,208.95,155.27,11.89,16.48
2025-11-17 08:00:00,8,11,321,64.52,258.06,91.56,17.28,21.0
2025-11-17 09:00:00,9,11,321,34.86,522.24,340.19,17.62,42.11
2025-11-17 10:00:00,10,11,321,62.33,461.16,173.71,21.68,35.49
2025-11-17 11:00:00,11,11,321,4.94,930.12,884.14,23.48,72.9
2025-11-17 12:00:00,12,11,321,47.36,644.79,339.41,29.34,48.76
2025-11-17 13:00:00,13,11,321,19.32,825.98,666.42,27.18,64.42
2025-11-17 14:00:00,14,11,321,22.55,719.58,557.34,32.84,53.98
2025-11-17 15:00:00,15,11,321,27.12,563.29,410.54,27.38,44.81
2025-11-17 16:00:00,16,11,321,30.59,385.29,267.43,28.23,29.59
2025-11-17 17:00:00,17,11,321,26.27,207.82,153.22,30.38,16.42
2025-11-17 18:00:00,18,11,321,51.33,0.0,0.0,25.98,0.0
2025-11-17 19:00:00,19,11,321,43.41,0.0,0.0,23.49,0.0
2025-11-17 20:00:00,20,11,321,42.82,0.0,0.0,22.12,0.0
2025-11-17 21:00:00,21,11,321,13.02,0.0,0.0,20.75,0.0
2025-11-17 22:00:00,22,11,321,24.28,0.0,0.0,19.2,0.0
2025-11-17 23:00:00,23,11,321,53.43,0.0,0.0,13.91,0.0
2025-11-18 00:00:00,0,11,322,39.37,0.0,0.0,12.06,0.0
2025-11-18 01:00:00,1,11,322,36.7,0.0,0.0,13.39,0.0
2025-11-18 02:00:00,2,11,322,38.9,0.0,0.0,7.28,0.0
2025-11-18 03:00:00,3,11,322,26.87,0.0,0.0,8.34,0.0
2025-11-18 04:00:00,4,11,322,18.93,0.0,0.0,13.34,0.0
2025-11-18 05:00:00,5,11,322,23.7,0.0,0.0,9.04,0.0
2025-11-18 06:00:00,6,11,322,29.24,0.0,0.0,12.26,0.0
2025-11-18 07:00:00,7,11,322,54.53,152.97,69.56,16.65,12.88
2025-11-18 08:00:00,8,11,322,45.59,329.04,179.03,20.73,26.25
2025-11-18 09:00:00,9,11,322,41.9,484.89,281.71,20.58,39.37
2025-11-18 10:00:00,10,11,322,43.2,585.43,332.52,21.28,46.99
2025-11-18 11:00:00,11,11,322,34.65,714.87,467.13,26.49,56.79
2025-11-18 12:00:00,12,11,322,37.52,718.62,449.01,30.83,55.63
2025-11-18 13:00:00,13,11,322,41.42,665.87,390.08,26.51,51.09
2025-11-18 14:00:00,14,11,322,30.78,666.08,461.03,29.23,52.95
2025-11-18 15:00:00,15,11,322,53.49,423.41,196.92,26.64,33.31
2025-11-18 16:00:00,16,11,322,43.53,336.76,190.16,30.48,24.96
2025-11-18 17:00:00,17,11,322,27.03,206.34,150.56,26.73,17.05
2025-11-18 18:00:00,18,11,322,41.17,0.0,0.0,26.98,0.5
2025-11-18 19:00:00,19,11,322,29.67,0.0,0.0,23.89,0.0
2025-11-18 20:00:00,20,11,322,32.89,0.0,0.0,24.14,0.0
2025-11-18 21:00:00,21,11,322,18.67,0.0,0.0,19.8,0.0
